# case	record	name	stored_hex	x	y	z
# records=4194 cases=4332
1284	1254	AWANA	3fb0c367f56cbbe3	1424	39600	1161220
1285	1255	JENERIA	3fb4539012de5839	12144	-54769	-119378
1286	1256	POINTLESS	3fb4930cc91cc236	-425712	2785	-67787
1287	1257	FOX	3fbb2cd62f26566b	5360	-36337	-545027
1288	1258	NULL AND VOID	3fc0000000000000	-50000	50000	-50000
1289	1259	PATINE	3fc1fc5484061999	87856	5814	275087
1290	1260	SCHEER'S EDEN	3fc3d1a0a17185ad	1846064	-5242059	-16
1291	1261	+NAN L.Y.	3fc56aac1f41e304	-25712	15026	-433075
1292	1262	BISDAR	3fcc25e4765f1e9d	-525712	-333043	1256
1293	1263	OVID	3fcea84992dbfa89	1032496	-5728	-40498
1294	1264	MEMORY	3fd03e1fc3e31960	-1221776	261	-795876
1295	1265	TERBOUGH	3fd0f3cf10d1a03f	-87856	30900	-97571
1296	1266	ESSENMACHER	3fd1168753dcafa9	-12144	-72689	302469
1297	1267	QWERT	3fd1886cd0f6d22c	-132496	3272	-631914
1298	1268	ORENN	3fd19036a4a865be	81072	-22514	-150350
1299	1269	KNOCK	3fd2ef2fe68637a8	287856	-37180	-27643
1300	1270	FUORER	3fd4ae17a7123492	-5360	-82929	726943
1301	1271	REVENGI	3fd4f7e906340eb5	50000	77489	84562
1302	1272	KOLM	3fd62114757b1ea2	-156784	62810	-35112
1303	1273	WEMADEIT	3fd756bca52fa499	-43216	-19285	437557
1304	1274	HOPE	3fd7c2455a8231e5	456784	-31526	-25779
1305	1275	KAYV	3fd8000000000000	50000	-50000	-150000
1306	1275	KAYV	3fd8000000000000	-50000	150000	-50000
1307	1275	KAYV	3fd8000000000000	-150000	-50000	50000
1308	1276	OPPORTUNITY	3fd8036d28f9b4b9	-25712	54450	-268003
1309	1277	S0 NO PLANETS	3fdaf44f8c2f4dcb	250000	-36843	-45725
1310	1278	SERPENTINE	3fdc1a1f874994e3	218928	-369094	-5434
1311	1279	SOLNEMAN 2	3fdc98c75b4983bc	5360	-136337	-611447
1312	1280	EKA69	3fdcdd5fdfc77045	118928	45237	83832
1313	1281	CRENSHAW	3fdcfd58bcfd33d2	12144	-154769	-241000
1314	1282	TONAL	3fde14dfa7373f71	-50000	-46418	202518
1315	1283	THAN	3fdebbaca3fa227e	-18928	270320	-93852
1316	1284	MASWO	3fdfd262e3fc334c	263568	3297	572181
1317	1285	TREMIRE	3fe02bbb3e277ba7	-256784	-127615	15421
1318	1286	SATUROS	3fe0ba1461f13c78	18928	159568	173067
1319	1287	ASVS 00027	3fe130555d205fd1	-256784	-27615	75750
1320	1288	MUOTAX	3fe2a0df9719e665	-125712	25787	-179576
1321	1289	SAUERKRAUT 1	3fe315614b01a096	625712	-20217	-47143
1322	1290	KHAPHIR	3fe6c0086558c833	-81072	-26100	335987
1323	1291	WOLF S0-1	3fe7865d8041ac14	-5360	-182929	749773
1324	1292	AMCHUS	3fe816ca22578d6d	387856	-27605	-70309
1325	1293	THASP	3fe8228063f26ddd	-12144	-172689	359639
1326	1294	LIGHTING	3fe871260e86b2a9	36432	-33110	-633205
1327	1295	EKA75 PROUD GRANNY	3fea8b04ad026c62	156784	15042	351717
1328	1296	MITOCHONDRIA	3feb2c695fb3735f	-118928	-136846	52177
1329	1297	FLYTRAP	3febe9247fa277d3	-94640	20669	-445889
1330	1298	JACKLIGHT	3fed994e3be7df6d	-143216	-8545	755825
1331	1299	EKA52 JUNGLE STAR	3fee35faa7be3a98	-387856	-12094	201267
1332	1300	DARK AND STORMY NITE	3fee47803b6a6e03	-12144	-272689	285737
1333	1301	EYEQ	3fee9ea9d21f0c83	12144	-354769	-222098
1334	1302	EVERBRIGHT	3fefbb81a57c46a1	218928	-169094	-26787
1335	1303	TIKON	3fefd477598fe8b2	963568	-4765	-216641
1336	1304	MENENTAVE	3ff0edc904de752a	-56784	84307	-221013
1337	1305	EKA74	3ff134f84ba1c619	256784	25799	162335
1338	1306	SOLIBO	3ff15e6d2e360f87	832496	6513	200211
1339	1307	VERFALAMAYA	3ff193ea604147cf	356784	-302863	-10167
1340	1308	LAINOS	3ff1b00d6af0e715	5360	-336337	-613214
1341	1309	TRIFFLE	3ff2000000000000	50000	-150000	-150000
1342	1309	TRIFFLE	3ff2000000000000	-50000	450000	-50000
1343	1309	TRIFFLE	3ff2000000000000	-150000	-150000	50000
1344	1310	DUODENUM	3ff211fa28129727	112144	-40438	-249045
1345	1311	DJORASIUS	3ff2420f0493c435	43216	-94196	-280322
1346	1312	KOWAI	3ff2be72ff4126a7	-77136	10954	-1386472
1347	1313	ROCKY PLACE	3ff2bf162f6a1552	-5360	-282929	772603
1348	1314	MINOCRACY	3ff42656ee4e0c89	29648	-39256	-1082053
1349	1315	GREMMAYKALA	3ff486ff5059e164	5360	-436337	-548562
1350	1316	SEIOS	3ff4c6ba290e3ee6	-43216	-44374	677134
1351	1317	RELIEVER	3ff4d0183aa61440	-25712	154450	-327558
1352	1318	65536	3ff59c33d7a09ba2	456784	-131526	-22481
1353	1319	LONE SUN	3ff5deb69c050120	-701424	6483	-300588
1354	1320	SILICA	3ff5e7442d4ea4ba	12144	-554769	-203197
1355	1321	SOLNET I	3ff6614479f68411	287856	62820	77351
1356	1322	LENASD	3ff679cfed892751	74288	-47959	-394282
1357	1323	MARINA'S STAR	3ff7ae57f9cc1fa0	-98576	-12650	1186913
1358	1324	FIRST CHANCE	3ff7c5970fe37612	-356784	-49112	84791
1359	1325	NOXIS	3ff8a63971610758	12144	-654769	-193747
1360	1326	LOVELY-AMBER	3ff8b4eee37cd70c	-12144	-472689	269004
1361	1327	TUMARIS	3ff8d4deda3b85cd	-12144	-372689	342906
1362	1328	SPECTURE	3ff8d570cc6b8e43	-625712	-37800	65623
1363	1329	AMATA	3ff9222a73688370	518928	-12088	-250421
1364	1330	SCHLOCK	3ff98de9be9960c9	174288	-19297	-474884
1365	1331	THE LONELY STAR	3ff9d617cfd03d17	-287856	-97763	57380
1366	1332	NEGATORY	3ffa244416bf298e	56784	50870	565621
1367	1333	EKA73	3ffa432c9def7447	-325712	38613	-130511
1368	1334	CHIHUAHUA	3ffa56a25ab1ff8d	625712	79783	32975
1369	1335	BEROL	3ffb05986e8d8d53	725712	-32139	-72410
1370	1336	VILA	3ffb6ec31216be5f	525712	22777	143187
1371	1337	ERITHROS	3ffbaeb7f03d5762	456784	38629	98053
1372	1338	HARD WORK	3ffbdb9d4d313771	-218928	-44011	180703
1373	1339	ETHEREAL SHARD	3ffc16741d11952d	-525712	-133043	25099
1374	1340	LAN STAR NOVA2	3ffc2710a5928703	167504	-9588	-1095583
1375	1341	SIMMER	3ffc79490a40aa3c	-1139280	-128850	12123
1376	1342	QUESTIONS	3ffc8494934db523	-118928	-336846	44492
1377	1343	VOGT	3ffccce85d4c0b71	-50000	-146418	245875
1378	1344	METZ	3ffce21d6a076c9a	81072	-122514	-181748
1379	1345	YELLOWISH	3ffde1bcfbf8a755	-425712	-29129	150607
1380	1346	FARENLONLEE	3ffe000000000000	150000	-50000	-250000
1381	1346	FARENLONLEE	3ffe000000000000	50000	-250000	-150000
1382	1346	FARENLONLEE	3ffe000000000000	-50000	750000	-50000
1383	1346	FARENLONLEE	3ffe000000000000	-150000	-250000	50000
1384	1346	FARENLONLEE	3ffe000000000000	-250000	-50000	150000
1385	1347	CELESTARA	3ffe4e1cf3997406	-139280	13526	-1005398
1386	1348	BIG BUMMER	3ffe686be578b799	-150000	-39252	322785
1387	1349	CLOWES	3ffe94e733f3a37e	181072	-46421	-227392
1388	1350	COLD GATE	3ffed056ea307875	-394640	22759	-214423
1389	1351	MARIN	40010352b4b58d72	656784	-33028	-98036
1390	1352	T BURTON	40010fb80de32ec5	-187856	-783432	14491
1391	1353	NINTUIT	4001d91365bd9150	-1070352	-88798	23473
1392	1354	AIUR	4001d9b4b3dc8cfc	225712	20687	477866
1393	1355	FARQUAR	4001ec39cf0228b2	201424	13027	853806
1394	1356	IMOZEN	4001f265e901fe3c	494640	28416	159605
1395	1357	DEPRIVED	400293e1d1c6ddf6	212144	-26106	-419305
1396	1358	BUFF	4002ada648cbff96	-2512	-333266	2788927
1397	1359	TEDDY	4002ccc2934f92e5	-118928	-536846	36807
1398	1360	AMOUR	400386ab300dd5f2	318928	-83426	-91734
1399	1361	FRAPHAM	400388e4daab1e58	-932496	67443	-38827
1400	1362	GAV	4003f2c365a586df	-332496	19693	-380818
1401	1363	NAVRADA	4004c88dbfbc79cd	43216	-194196	-309558
1402	1364	LOST	4005000000000000	50000	-350000	-150000
1403	1364	LOST	4005000000000000	-50000	1050000	-50000
1404	1364	LOST	4005000000000000	-150000	-350000	50000
1405	1365	ARKHAM	40050391548e9a52	-46064	40129	-1421011
1406	1366	FIRSTBORN	400556bec66aae2d	-739280	6031	-598250
1407	1367	LAMBDA	40057fba4a790622	-112144	-51192	468111
1408	1368	DENOTS	4005d87ca6e48142	-563568	159147	-30446
1409	1369	BIRD	4006225fbcf95e9e	-363568	28395	-268008
1410	1370	STEVE	40078ca8f152f822	387856	-327605	-23167
1411	1371	VILVETOS	40089279461fe8dc	-125712	125787	-194241
1412	1372	ENTURUS	4008affb0253bddd	-81072	-126100	301856
1413	1373	DESERTIA	400901d47f962ab1	556784	-29117	-192815
1414	1374	JURACIA	40090a0d9c1b0c25	318928	-183426	-53503
1415	1375	WORMULON	40095c613f985354	56784	152053	367158
1416	1376	ICY CHILLS	4009d22bb053b1fb	-187856	-283432	60619
1417	1377	GALVANA	4009f3828512ecc6	270352	13563	884672
1418	1378	GIGER	400a4f8a76e13304	-318928	-51177	201500
1419	1379	COBAR	400a5443a0babe4b	-325712	-431538	23415
1420	1380	YAYOI	400afe75388169ac	36432	-133110	-695798
1421	1381	EONWE	400b000000000000	50000	-450000	-150000
1422	1381	EONWE	400b000000000000	-50000	1350000	-50000
1423	1381	EONWE	400b000000000000	-150000	-450000	50000
1424	1382	IRVING	400b1460bc5338ff	350000	-44008	-219762
1425	1383	LORNADERER	400bc2910471cea1	-125712	79198	-348529
1426	1384	FRED	400bec7417df2cbc	-50000	-346418	201517
1427	1385	SIBERIA	400c1caad572073b	143216	-72699	-337506
1428	1386	FAIR WARNING	400c37e164f6f961	74288	-147959	-320908
1429	1387	STAR 0691	400cc1fcae5ee81b	-570352	12098	-520965
1430	1388	STRUDLE	400e57b8c0e6650a	701424	12131	445745
1431	1389	LIFEATH	400e6eb4fbd5f42e	-1814992	-340024	6164
1432	1390	ASCS 00035	400ecd63bff68332	-250000	-32086	479996
1433	1391	SALLI	400f42ae97d2c701	-732496	-247464	21557
1434	1392	TARN	401025a1b642c938	43216	-394196	-236960
1435	1393	LONESOME HOWL	4010800000000000	50000	-550000	-150000
1436	1393	LONESOME HOWL	4010800000000000	-50000	1650000	-50000
1437	1393	LONESOME HOWL	4010800000000000	-150000	-550000	50000
1438	1394	ARMONIKOS	40109dad9d5fefc3	112144	-140438	-263757
1439	1395	DISCOVERING	4010b1fa5d45cc2f	-218928	-344011	55419
1440	1396	RADNEX	40111b1f2e1ce08c	-43216	-219285	451267
1441	1397	YONKO	40113acf2cd14065	43216	-294196	-338795
1442	1398	TOFU	4011800000000000	250000	-50000	-350000
1443	1398	TOFU	4011800000000000	-50000	1750000	-50000
1444	1398	TOFU	4011800000000000	-350000	-50000	250000
1445	1399	EKA60 BALANCE	401180b932fa1cc4	425712	65771	156278
1446	1400	DESIDERADTA	401185ab9af101eb	-218928	-144011	138941
1447	1401	ASIMOV'S LAIR	4011a2c44aaddd54	-91792	-28689	1674230
1448	1402	GHAINA	40122d6614f86b9f	125712	63681	567654
1449	1403	LIT-PERAL	4012451b89336f82	-294640	65753	-235760
1450	1404	NOSYEUR	40124a5716c5c7d3	-450000	-17755	572308
1451	1405	IKANA	4012581adfb72d41	652848	5103	1376576
1452	1406	GELLIS	40126afa260b4d9e	-563568	59147	-138134
1453	1407	LUCKY THIRTEEN	4012e32e7a16adee	-1139280	-528850	7837
1454	1408	LATAL	401358ea4650ca14	-25712	854450	-220160
1455	1409	TEMPLAR STAR	401394dc5cf8289b	250000	-436843	-44825
1456	1410	KIKI	4013adb6d069c2f0	250000	-136843	-143804
1457	1411	EKA59 INDUSTRY	4013cb421886dc23	281072	-39255	-448498
1458	1412	GLEOS	4013d96080681280	81072	-422514	-144867
1459	1413	GUILLE	4013de68db6e623b	656784	-133028	-56852
1460	1414	FIRST_STEP	40145608e5c5bf2d	32496	155479	1006249
1461	1415	CYMBALINE	4014b1b123aa11fb	381072	-32089	-423081
1462	1416	TARSIS	4014c40820783a38	-218928	-244011	97180
1463	1417	PURONI	4014cf678af47e69	1032496	-1105728	-4557
1464	1418	FAFEGUL	4014f57fb73f27b5	-663568	-291012	27134
1465	1419	KSIATUT	4015412d8b7e933a	-194640	77675	-351463
1466	1420	IDEAL	4015508b404190da	174288	-44389	-688771
1467	1421	SUPREMACY	4015dcfcca310a3b	-50000	-446418	244874
1468	1422	ACHILLE	4016026a640b9312	450000	-51174	-238939
1469	1423	PARADISO PERDUTO	40160c4a28e56483	487856	-49102	-230101
1470	1424	SOLAR LIBERUS	4016783ba3d461bb	-832496	-104789	64393
1471	1425	BLANCO EMPTY	4016800000000000	150000	-150000	-250000
1472	1425	BLANCO EMPTY	4016800000000000	50000	-750000	-150000
1473	1425	BLANCO EMPTY	4016800000000000	-50000	2250000	-50000
1474	1425	BLANCO EMPTY	4016800000000000	-150000	-750000	50000
1475	1425	BLANCO EMPTY	4016800000000000	-250000	-150000	150000
1476	1426	TEMPUS FUGIT	40168b1d53e6c5d3	-1167504	-2144	2251524
1477	1427	MELEE	4016e09477824fe5	2390704	-62649	-38186
1478	1428	VARLOS	401703acfdcec7ac	243216	-51201	-462028
1479	1429	ZILCH	40172f4ebe3c4f75	312144	-42847	-433379
1480	1430	LUTZ	4017d50fd6593768	418928	-97757	-145485
1481	1431	PROMISE	4017f991645c8be0	570352	17743	592279
1482	1432	FRAUD	40181782a50b1a79	70352	64869	1319764
1483	1433	REPTA	401857d917ac1fe8	-594640	-232157	44084
1484	1434	VALARAUKAR	401866b0006be111	-235344	10062	-2576098
1485	1435	DAMMSUGARE	40186abefe04c2c5	67504	-113149	-799193
1486	1436	VALA	4018733acb4c8537	-625712	-137800	70892
1487	1437	BYRON	4018b4ad5b1ffbe8	412144	-28516	-525534
1488	1438	LLUKEPOINT	401963150c848261	-129648	-35701	1371216
1489	1439	PHLEGMANA	40199375d7704c47	81072	-322514	-244542
1490	1440	QUADOLUX	4019b4d4a13cf739	343216	-29704	-630374
1491	1441	CESIKA	4019c324d7bc0910	863568	65380	114073
1492	1442	OPEC	4019eaccfd9881b3	356784	397137	45728
1493	1443	WORMULON-4	401a0c418d2e3b6b	-763568	-141172	60411
1494	1444	LONE STAR	401a3663079d696e	250000	-336843	-77818
1495	1445	PATHOS	401a3eabd8c3478a	250000	-236843	-110811
1496	1446	TYRANT	401a541dd7a014e5	-136432	-45069	1070467
1497	1447	GRELLIKALYA	401a7a698c18f555	-356784	-249112	74478
1498	1448	JIONET	401a8990bca64963	-432496	62368	-245954
1499	1449	SOMETHINGUSAWFUL	401a9fe070616109	618928	-26420	-407051
1500	1450	ALDERAAN	401af8dab3bbd8e0	1132496	-246313	-24173
1501	1451	THALASK	401bd6f698cacf18	-1132496	-30467	201715
1502	1452	OLD PAINT	401be5717af9955f	74288	-247959	-378606
1503	1453	URK	401be854052c904b	1777136	-137169	-28621
1504	1454	MINGEOS	401c12de2e4dbfdf	74288	-149145	-633450
1505	1455	QAMARAN	401c9504e24e423e	932496	65929	116228
1506	1456	FENIX ALPHA	401c99bb7b3fb359	-43216	-244374	677040
1507	1457	SPACE ODDYSEY	401cc54653a7d371	356784	74457	270756
1508	1458	THE LIFE GIVER	401e2402db5cf9a9	-318928	-151177	156284
1509	1459	MAGNOPEA	401e5fa68bd6e7ec	181072	-146421	-286406
1510	1460	SOLARITY	401ea28e697942a0	-232496	77019	-427705
1511	1461	NOBOBODY	401eb486368c145c	150000	-1429677	-35795
1512	1462	BONDLESS	401ee15416431298	-150000	-139252	369596
1513	1463	LEBRIZ	401ef9e412a81445	-132496	103272	-565955
1514	1464	TRASSHAK	401f43f912e31b2d	167504	-55824	-835910
1515	1465	LONESTAR	401f800000000000	350000	-50000	-450000
1516	1465	LONESTAR	401f800000000000	50000	-1050000	-150000
1517	1465	LONESTAR	401f800000000000	-50000	3150000	-50000
1518	1465	LONESTAR	401f800000000000	-150000	-1050000	50000
1519	1465	LONESTAR	401f800000000000	-450000	-50000	350000
1520	1466	LOMELORT	401fd6ad97ea7361	-387856	-112094	183080
1521	1467	FORAXIS	401fe4f08fef3b25	-694640	-75151	152742
1522	1468	AUSTER	40200b167f8b5ff7	350000	-144008	-159151
1523	1469	EKA55 INTROVERT	402117ca42e286a4	-418928	-58343	349670
1524	1470	SKATYA	4021232487087261	-243216	-61959	568611
1525	1471	MOTHER O'TWO	402197d0f871ace1	-694640	-175151	72300
1526	1472	TENIASIS	4021a0faee9cc971	143216	-172699	-356379
1527	1473	KIET	4021e956c916ae1c	-683920	11230	-1166048
1528	1474	BLOOM	4022c00000000000	150000	-250000	-250000
1529	1474	BLOOM	4022c00000000000	50000	-1250000	-150000
1530	1474	BLOOM	4022c00000000000	-50000	3750000	-50000
1531	1474	BLOOM	4022c00000000000	-150000	-1250000	50000
1532	1474	BLOOM	4022c00000000000	-250000	-250000	150000
1533	1475	VIPER	4023497c78abcf3e	-525712	-233043	78714
1534	1476	DESOLATION	40239c7fc627647f	36432	-433110	-621435
1535	1477	UNIAN	4024a3047e6e71af	570352	23388	773528
1536	1478	BIG-BLU	40268e631a3bd0a9	74288	-347959	-436304
1537	1479	SOLARUS MINOR	4026dd47dbada7fa	174288	-119297	-549835
1538	1480	ERITREIANGAMA	402830f86ee1a87d	156784	215042	358760
1539	1481	OUT OF THE BLUE	4028e655f357314d	-1229648	-3781	2677796
1540	1482	NIPOLE	4028f39bfc82d193	387856	-1127605	-28526
1541	1483	SPACEPLACE	402925a2bd5a137b	-143216	-190622	460566
1542	1484	ASCS 00029	4029369c53b3306f	550000	-58340	-392890
1543	1485	DHULCRON	4029be88e5ed0336	-801424	65898	-243734
1544	1486	NOBODY	402a400000000000	250000	-150000	-350000
1545	1486	NOBODY	402a400000000000	150000	-350000	-250000
1546	1486	NOBODY	402a400000000000	50000	-1750000	-150000
1547	1486	NOBODY	402a400000000000	-50000	5250000	-50000
1548	1486	NOBODY	402a400000000000	-150000	-1750000	50000
1549	1486	NOBODY	402a400000000000	-250000	-350000	150000
1550	1486	NOBODY	402a400000000000	-350000	-150000	250000
1551	1487	GOAT	402a9c691570973c	-401424	59309	-558865
1552	1488	ENTOMERIS	402be18335347f2e	587856	-70599	-335898
1553	1489	XZOR	402c29efa14514e0	-36432	-455799	848018
1554	1490	BLUTCH	402d3c5b04d3d60f	556784	-129117	-203336
1555	1491	ICTHUS	402e7ec9e295da10	356784	-5202863	-8214
1556	1492	TAI HEXIS	402ed348e267735f	181072	-246421	-345421
1557	1493	NAURAD	402ed76fa6f6b639	1477136	91510	114082
1558	1494	SPAKARRR	402f477457164abf	-394640	222759	-177905
1559	1495	TALON	403059346f9abff2	487856	-149102	-224751
1560	1496	KRIKMEK	4030c2d8b4696904	1170352	88754	161361
1561	1497	EKA43 BURNING BRIGHT	4031e3fcd066e4ab	-432496	96682	-427855
1562	1498	STUARTLITTLE	403230977c86b2f3	370352	58647	837467
1563	1499	CEEL	403298f4acea36c5	1170352	-1373898	-11566
1564	1500	ASCS 00032	4032c78b4588ab60	-74288	-381403	662797
1565	1501	COYOTE	4032f66708034cd8	518928	-112088	-326009
1566	1502	GARFUN	40339c0e4b62ce02	350000	-244008	-229613
1567	1503	VIOS	403401a3b0b84392	-601424	78140	-425711
1568	1504	XB323	40354872480cf03a	450000	-151174	-312855
1569	1505	RADION	4036163c7153ff28	67504	-343007	-953897
1570	1506	BENIGNITY	40365e48b41ec7a1	-843216	-21055	1259908
1571	1507	31337	40367550f0bafb00	656784	-233028	-146739
1572	1508	BALZAC	403709a2ffb22ff1	650000	-65505	-541066
1573	1509	TELCHAR	40373f7ce7bdd0e7	-36432	-609560	1046854
1574	1510	UNREAL	4037d293a718d6f3	312144	-142847	-534272
1575	1511	AFTERIMAGE	4037d2a87eb7f339	-139280	140666	-1215952
1576	1512	DENISE	4038170fe124c26d	-112144	-451192	476103
1577	1513	ERITRUNGUL	403895e2bbd3ae9b	363568	177043	381957
1578	1514	CREAVMEN	4039f3c6e508db29	16080	-853240	-1891550
1579	1515	MOBY	403aa9ac300ba4e3	487856	-249102	-219400
1580	1516	FIREBYRD	403b031219b41f1d	-136432	-229546	862523
1581	1517	METTPHACC	403b722b510646aa	-301424	130966	-695252
1582	1518	SELDON	403b8471c4db246b	412144	-128516	-519518
1583	1519	DAZIARN	403ba6cfbe2186a7	-167504	-132280	1247961
1584	1520	PERFECT PINK	403bace8a0d5e97c	274288	-190634	-529282
1585	1521	SOMEWHERE	403e3b2b1bf9392b	-1443216	-11223	1866440
1586	1522	BIG SOLNEMAN	403ea9478656bfad	-1339280	-428603	53415
1587	1523	EDOM	403f15a652b617a3	639280	59424	818261
1588	1523	EDOM	403f15a652b617a3	-3173200	6168748	-1588
1589	1524	RUBY	403f7607159357ea	-994640	-73062	432928
1590	1525	RYGAR	40400eaa9e32892f	-143216	-490622	457050
1591	1526	300183	40401f56acdff26e	550000	-158340	-370260
1592	1527	ARCHITECT'S AGE	40404b640967b4f6	-532496	163263	-374858
1593	1528	AIRONTO	4040cf3c36177e7a	-343216	-133296	734853
1594	1529	VERONICA	404187b63d1c1042	-112144	-651192	480098
1595	1530	KREME	40427fb42f772844	14992	1251894	1971276
1596	1531	DONORG	4042ba5dc607b7ea	174288	-419297	-512545
1597	1532	STEPPING STONE	40438c74dd3bc27d	-594640	-832157	79011
1598	1533	SMALL LONE DWARF P1	4045bab42b3c64e5	736432	-44137	-1337028
1599	1534	NUMBER 18	4045bc2791da4ef8	-622864	-28231	2472121
1600	1535	YOMI	4048018a2746be00	-47152	-490120	2077531
1601	1536	TOMORROW	4048100000000000	250000	-550000	-350000
1602	1536	TOMORROW	4048100000000000	-350000	-550000	250000
1603	1537	LITHUAR	40481a7a5786c6fb	-250000	-532086	362399
1604	1538	SAVITAR	40482cf364273ba9	856784	-115105	-490277
1605	1539	LI WELL	404838e60b226a0c	677136	61020	1172456
1606	1540	HOMECOMING	40486c0c7b8e9562	718928	-140751	-482698
1607	1541	FUEL -436432	40487bbc170c0e00	-436432	-88642	1265740
1608	1542	LITHFUEL	40488408ec7465bf	-739280	106031	-625509
1609	1543	FUELHAM	404908457ec48faf	-243216	-361959	568695
1610	1544	FUEL THIRTEEN	40490c5dccef8762	-618928	-172674	468750
1611	1545	REFUEL +1	404a0b59158b7ba0	450000	-351174	-329616
1612	1546	GREYFIRE	404a4707e5cf5230	418928	-997757	-125733
1613	1547	MAFALDA	404a669968a7086d	650000	-165505	-490820
1614	1548	GREY STAR 8	404ad00000000000	550000	-150000	-650000
1615	1548	GREY STAR 8	404ad00000000000	-650000	-150000	550000
1616	1549	XIBIT	404b3caa5508db61	487856	-549102	-203350
1617	1550	RICHARD STOCKTON	404bf763ac192e96	-418928	-358343	372587
1618	1551	MY CHILD SUPPORT	404c244f26122518	-932496	-331043	182327
1619	1552	VELMAS	404df97969588d09	-343216	-233296	748699
1620	1553	LUUN	404eddb15b781182	-625712	-286454	344414
1621	1554	INDIGO	404f59805d3ed550	1470352	-169718	-251254
1622	1555	FEATHERVIEW	404fd3208d7ff96b	481072	-224924	-588232
1623	1556	FLUX	404ff32139ad0512	-243216	-461959	568724
1624	1557	TANGENT	4050036f50d4c889	550000	-358340	-325002
1625	1558	DOUBLE	405018c9a10479df	243216	-551201	-480284
1626	1559	ZEROA	405018fbe48e4129	-122864	-281953	1858744
1627	1560	MEIFUMADO	405019568ed1bee3	325712	677693	291737
1628	1561	DIMAGGIO	405043b6f5b67712	122864	-336219	-1574904
1629	1562	KAHDEON ALPHA	4050a998de10250b	-318928	-751177	278205
1630	1563	TWINKLY	4050ac98039ce281	-463568	578235	-248821
1631	1564	GRANTED WISH	4050d1296290a866	20016	-931585	-3607528
1632	1565	EXTREMIS	4050f9a347d172c5	-481072	-199847	706262
1633	1566	TRILUMI	40513b96cadd6eed	-1332496	-128377	402960
1634	1567	UPHRET ALPHA	40514c05f9013b39	2459632	-5106073	-5509
1635	1568	BACHELOR	405187b071ffc412	-250000	-632086	443738
1636	1569	EKA46 HALLUCINATION	4051b80000000000	350000	-450000	-450000
1637	1569	EKA46 HALLUCINATION	4051b80000000000	-450000	-450000	350000
1638	1570	ZAZIE	4051e8329665e855	618928	-326420	-354541
1639	1571	PAPPIOLAN	405207639365d3e5	336432	-213703	-1003045
1640	1572	DON'T BOTHER	4053696a49c494fc	-518928	-365508	409375
1641	1573	HIGHWAY 64	4053eb3f558fdb53	350000	-1444008	-157648
1642	1574	FATHER	40542e89d219542b	-477136	174230	-971079
1643	1575	RUNNING	405445c73ce910e3	-274288	-326487	905516
1644	1576	CARPAINTER	405488cc6245719b	167504	-555824	-882224
1645	1577	SHOOTER	40548a52ec18b174	4017840	-5233971	-3907
1646	1578	WAYWARD	4054d751fda08b2d	274288	-490634	-619464
1647	1579	NOON	4054dc99341d7441	-446064	174742	-1070571
1648	1580	DIABLO	405504e007cd718c	687856	-292096	-418456
1649	1581	FOSKAMINK	40557a4ea6820f83	450000	-551174	-346376
1650	1582	THE ESCAPE	4055a80000000000	450000	-350000	-550000
1651	1582	THE ESCAPE	4055a80000000000	350000	-550000	-450000
1652	1582	THE ESCAPE	4055a80000000000	-450000	-550000	350000
1653	1582	THE ESCAPE	4055a80000000000	-550000	-350000	450000
1654	1583	MOSES	4055ecbac150b7d9	1577136	-1492069	-37268
1655	1584	COUCH	4055ff02108ac6ef	-625712	-1137800	123585
1656	1585	QUANGCHO STAR	405601006cfbbb13	659632	72751	1834084
1657	1586	LUCY	40569f090a383df6	-946064	156848	-609785
1658	1587	DEEP PULSE	4056efd93cb04ebc	-587856	-440757	354099
1659	1588	KEBAB	405726aea2b5edbb	587856	-670599	-234908
1660	1589	SETH	40572a386e9d274c	1163568	-188344	-422812
1661	1590	PULSFLOW	4057abb261289546	901424	485558	216322
1662	1591	SPO	4057c2ba608b3e7c	-136432	-645069	1079931
1663	1592	HENDERSEN	4057ca77d6022389	-98576	-812650	1187944
1664	1593	LENNON	4057d6600a70beb1	-174288	-638409	856944
1665	1594	TARANE	4057e6ece9432268	-487856	-526426	372277
1666	1595	FISTERRA	4057f34c77d98793	-436432	-188642	1163637
1667	1596	BEREFT	4058027d050d22a1	4155696	-4718289	-4898
1668	1597	VEDUR	40580f3576e9de2c	-47152	-990120	2061375
